Year;CompetitionCode;ChampionshipBlock;Sex;Event;CanonicalAthleteKey;Status;DataQuality;EmsPopulationGroup;ResultPopulationGroup;EmsCategory;ResultCategory;EmsName;ResultName
2025;25FRA206;U21_OPEN;M;SLALOM;FRA|2005|SOUCI BENJAMIN;MATCH;RESULTS_INCOMPLETE_SUSPECTED;U21;U21;U21;U21;SOUCI Benjamin;Souci Benjamin
2025;25FRA206;U21_OPEN;M;FIGURES;FRA|1978|HUGONIN ALEXANDRE;RESULTS_ONLY;RESULTS_INCOMPLETE_SUSPECTED;;OPEN;;OPEN;;HUGONIN, Alexandre
2026;26FRA020;RELEVES;F;FIGURES;FRA|2016|CHATAGNON ELOISE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;CHATAGNON Eloise;Chatagnon Eloise
2026;26FRA020;RELEVES;M;COMBINE;FRA|2016|CUELLAR ULYSSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;CUELLAR Ulysse;Cuellar Ulysse
2026;26FRA020;RELEVES;M;FIGURES;FRA|2016|CUELLAR ULYSSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;CUELLAR Ulysse;Cuellar Ulysse
2026;26FRA020;RELEVES;M;SAUT;FRA|2016|CUELLAR ULYSSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;CUELLAR Ulysse;Cuellar Ulysse
2026;26FRA020;RELEVES;M;SLALOM;FRA|2016|CUELLAR ULYSSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;CUELLAR Ulysse;Cuellar Ulysse
2026;26FRA020;RELEVES;M;SLALOM;FRA|2016|FRITSCH CELESTIN;MATCH;USABLE;RELEVES;RELEVES;U10;U10;FRITSCH Célestin;Fritsch Celestin
2026;26FRA020;RELEVES;F;FIGURES;FRA|2016|MEGDOUD ALY;MATCH;USABLE;RELEVES;RELEVES;U10;U10;MEGDOUD Aly;Megdoud Aly
2026;26FRA020;RELEVES;F;SLALOM;FRA|2016|MEGDOUD ALY;MATCH;USABLE;RELEVES;RELEVES;U10;U10;MEGDOUD Aly;Megdoud Aly
2026;26FRA020;RELEVES;F;FIGURES;FRA|2016|SAUNIER ROSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;SAUNIER Rose;Saunier Rose
2026;26FRA020;RELEVES;F;SLALOM;FRA|2016|SAUNIER ROSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;SAUNIER Rose;Saunier Rose
2026;26FRA020;RELEVES;F;SLALOM;FRA|2017|SERRAULT HORTENSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;SERRAULT Hortense;Serrault Hortense
2026;26FRA020;RELEVES;F;COMBINE;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2026;26FRA020;RELEVES;F;FIGURES;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2026;26FRA020;RELEVES;F;SAUT;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2026;26FRA020;RELEVES;F;SLALOM;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2026;26FRA020;RELEVES;F;FIGURES;FRA|2014|CHOLLET MANON;MATCH;USABLE;RELEVES;RELEVES;U12;U12;CHOLLET Manon;Chollet Manon
2026;26FRA020;RELEVES;F;SLALOM;FRA|2014|CHOLLET MANON;MATCH;USABLE;RELEVES;RELEVES;U12;U12;CHOLLET Manon;Chollet Manon
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|DUFOR RAPHAEL;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUFOR Raphael;Dufor Raphael
2026;26FRA020;RELEVES;M;COMBINE;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2026;26FRA020;RELEVES;M;FIGURES;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2026;26FRA020;RELEVES;M;SAUT;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2026;26FRA020;RELEVES;M;COMBINE;FRA|2014|GILG MARTIN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GILG Martin;Gilg Martin
2026;26FRA020;RELEVES;M;FIGURES;FRA|2014|GILG MARTIN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GILG Martin;Gilg Martin
2026;26FRA020;RELEVES;M;SAUT;FRA|2014|GILG MARTIN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GILG Martin;Gilg Martin
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|GILG MARTIN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GILG Martin;Gilg Martin
2026;26FRA020;RELEVES;F;FIGURES;FRA|2015|GUERIN LE SAUSSE ROSE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GUERIN LE SAUSSE Rose;Guerin Le Sausse Rose
2026;26FRA020;RELEVES;F;SLALOM;FRA|2015|GUERIN LE SAUSSE ROSE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;GUERIN LE SAUSSE Rose;Guerin Le Sausse Rose
2026;26FRA020;RELEVES;M;COMBINE;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2026;26FRA020;RELEVES;M;FIGURES;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2026;26FRA020;RELEVES;M;SAUT;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2026;26FRA020;RELEVES;M;COMBINE;FRA|2014|POITOUX CHRISTMANN LEANDRE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;POITOUX CHRISTMANN Leandre;Poitoux Christmann Leandre
2026;26FRA020;RELEVES;M;FIGURES;FRA|2014|POITOUX CHRISTMANN LEANDRE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;POITOUX CHRISTMANN Leandre;Poitoux Christmann Leandre
2026;26FRA020;RELEVES;M;SAUT;FRA|2014|POITOUX CHRISTMANN LEANDRE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;POITOUX CHRISTMANN Leandre;Poitoux Christmann Leandre
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|POITOUX CHRISTMANN LEANDRE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;POITOUX CHRISTMANN Leandre;Poitoux Christmann Leandre
2026;26FRA020;RELEVES;M;FIGURES;FRA|2014|ROUSSEAU CEYLIAN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;ROUSSEAU Ceylian;Rousseau Ceylian
2026;26FRA020;RELEVES;M;SLALOM;FRA|2014|ROUSSEAU CEYLIAN;MATCH;USABLE;RELEVES;RELEVES;U12;U12;ROUSSEAU Ceylian;Rousseau Ceylian
2026;26FRA020;RELEVES;F;SLALOM;FRA|2013|FRITSCH CLEMENTINE;MATCH;USABLE;RELEVES;RELEVES;U14;U14;FRITSCH Clémentine;Fritsch Clementine
2026;26FRA020;RELEVES;F;COMBINE;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;LACARRAU Julia;Lacarrau Julia
2026;26FRA020;RELEVES;F;FIGURES;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;LACARRAU Julia;Lacarrau Julia
2026;26FRA020;RELEVES;F;SAUT;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;LACARRAU Julia;Lacarrau Julia
2026;26FRA020;RELEVES;F;SLALOM;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;LACARRAU Julia;Lacarrau Julia
2026;26FRA020;RELEVES;M;SLALOM;FRA|2013|LAYAT SEAN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;LAYAT Sean;Layat Sean
2026;26FRA020;RELEVES;M;SLALOM;FRA|2013|MAUMY EMIL;MATCH;USABLE;RELEVES;RELEVES;U14;U14;MAUMY Emil;Maumy Emil
2026;26FRA020;RELEVES;M;SLALOM;FRA|2012|SOURTY ADAM;MATCH;USABLE;RELEVES;RELEVES;U14;U14;SOURTY Adam;Sourty Adam
2026;26FRA020;RELEVES;M;COMBINE;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U14;U14;VILLELEGIER Meije;Villelegier Meije
2026;26FRA020;RELEVES;M;FIGURES;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U14;U14;VILLELEGIER Meije;Villelegier Meije
2026;26FRA020;RELEVES;M;SAUT;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U14;U14;VILLELEGIER Meije;Villelegier Meije
2026;26FRA020;RELEVES;M;SLALOM;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U14;U14;VILLELEGIER Meije;Villelegier Meije
2026;26FRA020;RELEVES;M;FIGURES;FRA|2011|CONTE LUBIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;CONTE Lubin;Conte Lubin
2026;26FRA020;RELEVES;M;SLALOM;FRA|2011|CONTE LUBIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;CONTE Lubin;Conte Lubin
2026;26FRA020;RELEVES;F;SLALOM;FRA|2011|CORTES LILOU;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;CORTES Lilou;Cortes Lilou
2026;26FRA020;RELEVES;M;COMBINE;FRA|2010|GARCIA AUREL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Aurel;Garcia Aurel
2026;26FRA020;RELEVES;M;FIGURES;FRA|2010|GARCIA AUREL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Aurel;Garcia Aurel
2026;26FRA020;RELEVES;M;SAUT;FRA|2010|GARCIA AUREL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Aurel;Garcia Aurel
2026;26FRA020;RELEVES;M;SLALOM;FRA|2010|GARCIA AUREL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Aurel;Garcia Aurel
2026;26FRA020;RELEVES;F;FIGURES;FRA|2010|LE FORESTIER MAELYS;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;LE FORESTIER Maelys;Le Forestier Maelys
2026;26FRA020;RELEVES;F;SAUT;FRA|2009|MCCANN VENEZIA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MCCANN Venezia;Mccann Venezia
2026;26FRA020;RELEVES;F;SLALOM;FRA|2009|MCCANN VENEZIA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MCCANN Venezia;Mccann Venezia
2026;26FRA020;RELEVES;F;COMBINE;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2026;26FRA020;RELEVES;F;FIGURES;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2026;26FRA020;RELEVES;F;SAUT;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2026;26FRA020;RELEVES;F;SLALOM;FRA|2010|MOREL MELITINE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;MOREL Melitine;Morel Melitine
2026;26FRA020;RELEVES;F;COMBINE;FRA|2011|NAEL TESSA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;NAEL Tessa;Nael Tessa
2026;26FRA020;RELEVES;F;FIGURES;FRA|2011|NAEL TESSA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;NAEL Tessa;Nael Tessa
2026;26FRA020;RELEVES;F;SAUT;FRA|2011|NAEL TESSA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;NAEL Tessa;Nael Tessa
2026;26FRA020;RELEVES;F;SLALOM;FRA|2011|NAEL TESSA;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;NAEL Tessa;Nael Tessa
2026;26FRA020;RELEVES;M;SLALOM;FRA|2009|POITOUX CHRISTMANN CHARLES;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;POITOUX CHRISTMANN Charles;Poitoux Charles
2026;26FRA020;RELEVES;F;FIGURES;FRA|2009|ROUSSEAU GAIANE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;ROUSSEAU Gaiane;Rousseau Gaiane
2026;26FRA020;RELEVES;F;SLALOM;FRA|2009|ROUSSEAU GAIANE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;ROUSSEAU Gaiane;Rousseau Gaiane
2026;26FRA020;RELEVES;M;SLALOM;FRA|2010|SAUNIER THIMOTE;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SAUNIER Thimote;Saunier Thimot
2026;26FRA020;RELEVES;M;COMBINE;FRA|2011|SERRAULT GABIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SERRAULT Gabin;Serrault Gabin
2026;26FRA020;RELEVES;M;FIGURES;FRA|2011|SERRAULT GABIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SERRAULT Gabin;Serrault Gabin
2026;26FRA020;RELEVES;M;SAUT;FRA|2011|SERRAULT GABIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SERRAULT Gabin;Serrault Gabin
2026;26FRA020;RELEVES;M;SLALOM;FRA|2011|SERRAULT GABIN;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;SERRAULT Gabin;Serrault Gabin
2026;26FRA020;RELEVES;M;FIGURES;FRA|2020|BALLON PACO;MATCH;USABLE;RELEVES;RELEVES;U8;U8;BALLON Paco;Ballon Paco
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|1971|MARCHEVET CECILE;EMS_ONLY;USABLE;OPEN;;OPEN;;MARCHEVET Cecile;
2026;26FRA021;U21_OPEN;F;COMBINE;FRA|2002|ANGUENOT INES;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;ANGUENOT Inès;Anguenot Ins
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|2002|ANGUENOT INES;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;ANGUENOT Inès;Anguenot Ins
2026;26FRA021;U21_OPEN;F;SAUT;FRA|2002|ANGUENOT INES;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;ANGUENOT Inès;Anguenot Ins
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|2002|ANGUENOT INES;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;ANGUENOT Inès;Anguenot Ins
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|1996|BISCHOFBERGER ILLANA;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Illana;Bischofberger Illana
2026;26FRA021;U21_OPEN;M;COMBINE;FRA|1994|BISCHOFBERGER OSCAR;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|1994|BISCHOFBERGER OSCAR;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2026;26FRA021;U21_OPEN;M;SAUT;FRA|1994|BISCHOFBERGER OSCAR;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|1994|BISCHOFBERGER OSCAR;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;BISCHOFBERGER Oscar;Bischofberger Oscar
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|1992|CABARET ARNAUD;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;CABARET Arnaud;Cabaret Arnaud
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|1992|DESCUNS SACHA;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;DESCUNS Sacha;Descuns Sacha
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|1971|MARCHEVET CECILE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;MARCHEVET Cecile;Marchevet Cecile
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|1999|MIERMONT LEA;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;MIERMONT Lea;Miermont Lea
2026;26FRA021;U21_OPEN;F;COMBINE;FRA|2003|PAGET MARIE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;PAGET Marie;Paget Marie
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|2003|PAGET MARIE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;PAGET Marie;Paget Marie
2026;26FRA021;U21_OPEN;F;SAUT;FRA|2003|PAGET MARIE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;PAGET Marie;Paget Marie
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|2003|PAGET MARIE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;PAGET Marie;Paget Marie
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|1994|PHILY LAURA;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;PHILY Laura;Phily Laura
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2001|ROUSSELOT NICOLAS;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;ROUSSELOT Nicolas;Rousselot Nicolas
2026;26FRA021;U21_OPEN;F;COMBINE;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2026;26FRA021;U21_OPEN;F;SAUT;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2026;26FRA021;U21_OPEN;F;SLALOM;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2005|FAUTREL SEBASTIEN;MATCH;USABLE;U21;U21;U21;U21;FAUTREL Sébastien;Fautrel Sbastien
2026;26FRA021;U21_OPEN;M;COMBINE;FRA|2008|GARCIA AXEL;MATCH;USABLE;U21;U21;U21;U21;GARCIA Axel;Garcia Axel
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|2008|GARCIA AXEL;MATCH;USABLE;U21;U21;U21;U21;GARCIA Axel;Garcia Axel
2026;26FRA021;U21_OPEN;M;SAUT;FRA|2008|GARCIA AXEL;MATCH;USABLE;U21;U21;U21;U21;GARCIA Axel;Garcia Axel
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2008|GARCIA AXEL;MATCH;USABLE;U21;U21;U21;U21;GARCIA Axel;Garcia Axel
2026;26FRA021;U21_OPEN;M;COMBINE;FRA|2008|GEORGES MATTEO;MATCH;USABLE;U21;U21;U21;U21;GEORGES Matteo;Georges Matto
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|2008|GEORGES MATTEO;MATCH;USABLE;U21;U21;U21;U21;GEORGES Matteo;Georges Matto
2026;26FRA021;U21_OPEN;M;SAUT;FRA|2008|GEORGES MATTEO;MATCH;USABLE;U21;U21;U21;U21;GEORGES Matteo;Georges Matto
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2008|GEORGES MATTEO;MATCH;USABLE;U21;U21;U21;U21;GEORGES Matteo;Georges Matto
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|2007|GERMAIN PIERRE LOUIS;MATCH;USABLE;U21;U21;U21;U21;GERMAIN Pierre Louis;Germain Pierre Louis
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2007|GERMAIN PIERRE LOUIS;MATCH;USABLE;U21;U21;U21;U21;GERMAIN Pierre Louis;Germain Pierre Louis
2026;26FRA021;U21_OPEN;M;COMBINE;FRA|2008|GILG GASPARD;MATCH;USABLE;U21;U21;U21;U21;GILG Gaspard;Gilg Gaspard
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|2008|GILG GASPARD;MATCH;USABLE;U21;U21;U21;U21;GILG Gaspard;Gilg Gaspard
2026;26FRA021;U21_OPEN;M;SAUT;FRA|2008|GILG GASPARD;MATCH;USABLE;U21;U21;U21;U21;GILG Gaspard;Gilg Gaspard
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2008|GILG GASPARD;MATCH;USABLE;U21;U21;U21;U21;GILG Gaspard;Gilg Gaspard
2026;26FRA021;U21_OPEN;M;COMBINE;FRA|2005|LAVAU CLARENS;MATCH;USABLE;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2026;26FRA021;U21_OPEN;M;FIGURES;FRA|2005|LAVAU CLARENS;MATCH;USABLE;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2026;26FRA021;U21_OPEN;M;SAUT;FRA|2005|LAVAU CLARENS;MATCH;USABLE;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2005|LAVAU CLARENS;MATCH;USABLE;U21;U21;U21;U21;LAVAU Clarens;Lavau Clarens
2026;26FRA021;U21_OPEN;F;FIGURES;FRA|2010|LE FORESTIER MAELYS;MATCH;USABLE;U21;U21;U21;U21;LE FORESTIER Maelys;Le Forestier Maelys
2026;26FRA021;U21_OPEN;M;SLALOM;FRA|2005|SOUCI BENJAMIN;MATCH;USABLE;U21;U21;U21;U21;SOUCI Benjamin;Souci Benjamin
2026;26FRA041;SENIOR;M;SLALOM;FRA|1969|DRAUX PHILIPPE;CATEGORY_CHANGED;USABLE;SENIOR;SENIOR;45+;55+;DRAUX Philippe;Draux Philippe
2026;26FRA041;SENIOR;F;SLALOM;FRA|1972|CHATAIGNIER BLANCHARD KARINE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CHATAIGNIER BLANCHARD Karine;Chataignier Blanchard Karine
2026;26FRA041;SENIOR;F;SLALOM;FRA|1990|DEFFORGE ALICE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DEFFORGE Alice;Defforge Alice
2026;26FRA041;SENIOR;F;SLALOM;FRA|1981|QUERALTO ISABEL;MATCH;USABLE;SENIOR;SENIOR;35+;35+;QUERALTO Isabel;Queralto Isabel
2026;26FRA041;SENIOR;M;SLALOM;FRA|1971|DROUOT SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DROUOT Sebastien;Drouot Sebastien
2026;26FRA041;SENIOR;M;SLALOM;FRA|1980|FAISY JEAN BAPTISTE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;FAISY Jean Baptiste;Faisy Jean Baptiste
2026;26FRA041;SENIOR;F;SLALOM;FRA|1980|RESSEJAC LAURENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;RESSEJAC Laurence;Ressejac Laurence
2026;26FRA041;SENIOR;M;FIGURES;FRA|1962|DAUPHIN FRANCOIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;DAUPHIN François;Dauphin Francois
2026;26FRA041;SENIOR;M;SLALOM;FRA|1970|DUCROT NICOLAS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;DUCROT Nicolas;DUCROT, Nicolas
2026;26FRA041;SENIOR;M;SLALOM;FRA|1963|NGUYEN NAM;MATCH;USABLE;SENIOR;SENIOR;55+;55+;NGUYEN Nam;Nguyen Nam
2026;26FRA041;SENIOR;M;SLALOM;FRA|1959|BERGER ALAIN;MATCH;USABLE;SENIOR;SENIOR;65+;65+;BERGER Alain;Berger Alain
2026;26FRA041;SENIOR;M;SLALOM;FRA|1960|DELAGE PASCAL;MATCH;USABLE;SENIOR;SENIOR;65+;65+;DELAGE Pascal;Delage Pascal
2026;26FRA041;SENIOR;M;SLALOM;FRA|1959|GUYAMIER PATRICK;MATCH;USABLE;SENIOR;SENIOR;65+;65+;GUYAMIER Patrick;GUYAMIER, Patrick
2026;26FRA041;SENIOR;M;FIGURES;FRA|1946|FOX JEAN PIERRE;MATCH;USABLE;SENIOR;SENIOR;75+;75+;FOX Jean Pierre;Fox Jean Pierre
2026;26FRA041;SENIOR;M;SLALOM;FRA|1946|FOX JEAN PIERRE;MATCH;USABLE;SENIOR;SENIOR;75+;75+;FOX Jean Pierre;Fox Jean Pierre
